year,month_monday,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_month,weeks_in_month
2014,2,SELANGOR,Gombak,Bandar Tasik Puteri Fasa 7 (Zon 1),23.0,47.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Gombak,Bandar Tasik Puteri Gv 1 (Zon 1),157.0,60.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Gombak,Bandar Tasik Puteri Gv 3    (Zon 3),6.0,44.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Gombak,Bandar Tasik Puteri Gv 3 (Zonn 3),6.0,37.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Gombak,Flat Pinggiran Batu Caves  Zon 2,18.0,61.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Gombak,Jalan Stesen Batu Arang,7.0,33.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Gombak,Kampung Sg Cincin,16.0,35.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Gombak,Kg Melayu Sri Kundang (D),9.0,34.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Gombak,Oc 8,6.0,31.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Gombak,Selayang Baru  8,88.0,72.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Gombak,Taman Ehsan Fasa 5 Zon  4,7.0,31.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Gombak,Taman Jasa,9.0,33.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Gombak,Taman Sri Putra (Zon 1),8.0,33.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Apartment  Minang Ria Taman Minang Ria,11.0,33.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,53.0,55.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Apartment Bayu Suria Taman Impian Ehsan,6.0,37.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Apartment Pahlawan Taman Tun Perak,6.0,34.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Apartment Sri Anggerik Seksyen 7 Bandar Baru Bangi,94.0,65.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Apartment Sri Tanjung Seksyen 7 Bandar Baru Bangi,69.0,127.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Apartment Taman Cahaya,21.0,60.0,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Apartment Taman Impian Indah,63.0,63.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Apartment Taman Perkasa Hulu Langat,12.0,33.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Apartment Taman Prima Cempaka,7.0,37.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Blok Aa-Aj Pandan Indah,40.0,48.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Blok Awam Taman Desa Baiduri,32.0,52.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Blok L15-L19 Pandan Jaya,29.0,39.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Hulu Langat,Blok L20-L33A Pandan Jaya,32.0,43.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Blok N-X Pangsapuri Baiduri Bandar Tasik Kesuma,9.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Flat Taman Ampang Hilir,6.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Jalan  Bm 11-27 Taman Bukit Mewah,7.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Jalan 1/4 Taman Prima Saujana,8.0,31.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Hulu Langat,Jalan 1/5-1/8 Seksyen 1 Bandar Baru Bangi,20.0,37.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Hulu Langat,Jalan 10-13 Kampung Baru Ampang,14.0,39.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi,362.0,88.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan 3/29-33 Seksyen 3 Bandar Baru Bangi,91.0,87.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Jalan 4/11 Seksyen 4 Bandar Baru Bangi,90.0,77.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Jalan 4/12 Seksyen 4 Bandar Baru Bangi,43.0,42.0,3884.0,7.0,-70.73333333333332,1.877777777777778,446.465,21,3
2014,2,SELANGOR,Hulu Langat,Jalan 4/5 Seksyen 4 Bandar Baru Bangi,47.0,55.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Jalan 4/7 Seksyen 4 Bandar Baru Bangi,29.0,76.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Jalan 6A Seksyen 16 Bandar Baru Bangi,9.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Jalan 7/2 Seksyen 7 Bandar Baru Bangi,17.0,36.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Jalan 7/3 Seksyen 7 Bandar Baru Bangi,95.0,143.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Jalan 7/5 Seksyen 7 Bandar Baru Bangi,111.0,83.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi,7.0,31.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Bm 5 Bandar Bukit Mahkota,7.0,31.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Bunga Melur Taman Suria Jaya,4.0,36.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Cj 4 Taman Cheras Jaya,26.0,49.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,"Jalan Dayang 8,22,24,28,30- 58/8 Bandar Mahkota Cheras",5.0,37.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Desa 7-9 Taman Sri Ampang,6.0,37.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Halaman 2-8 5A Taman Halaman,6.0,39.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Jasmin 10-15 Taman Jasmin,12.0,34.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Hulu Langat,Jalan Jasmin 16-22 Taman Jasmin,38.0,47.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan Maju 1 Taman     Lembah Maju,11.0,76.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Jalan Mulia 2/2-5/2 Taman Mulia Jaya,22.0,48.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Hulu Langat,Jalan Nirwana 1-17 Taman Nirwana,70.0,138.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Jalan Puncak 3 Taman Puncak Saujana,44.0,79.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Jalan Puncak Saujana 2 Taman Puncak Saujana,47.0,40.0,3884.0,7.0,-70.73333333333332,1.877777777777778,446.465,21,3
2014,2,SELANGOR,Hulu Langat,Jalan St 12-20 Taman  Sri Tanjung,58.0,49.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan Tkp 1-14 Taman Kantan Permai,96.0,79.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan Tps 2 Taman Pelangi Semenyih,26.0,38.0,3884.0,7.0,-70.73333333333332,1.877777777777778,446.465,21,3
2014,2,SELANGOR,Hulu Langat,Jalan Tps 3 Taman Pelangi Semenyih,471.0,138.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Jalan Wawasan 3/1-7 Bandar Baru Ampang,5.0,33.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Jln Kesuma  7/1-7 Bandar Tasik Kesuma,13.0,35.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Kampung Baru Semenyih,35.0,81.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Kampung Sungai Tangkas,43.0,48.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Kolej Kemahiran Mara Beranang,56.0,47.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Kuis,6.0,34.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Lorong Aman Taman Kajang Utama,52.0,43.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Pangsapuri Cheras Utama,7.0,35.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Seksyen 1 Bandar Rinching,138.0,80.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Hulu Langat,Seksyen 1 Bandar Tasik Kesuma,14.0,38.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Hulu Langat,Seksyen 2 Bandar Rinching,96.0,75.66666666666667,3905.0,5.0,-36.33333333333333,1.9301587301587304,489.64,21,3
2014,2,SELANGOR,Hulu Langat,Seksyen 3 Bandar Teknologi,26.0,51.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Hulu Langat,Taman Gembira,7.0,37.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Taman Hiew Piow,6.0,32.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Hulu Langat,Taman Kajang Baru,72.0,64.66666666666667,3905.0,5.0,-36.33333333333333,1.9301587301587304,489.64,21,3
2014,2,SELANGOR,Hulu Langat,Taman Paling Jaya,6.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Hulu Langat,Taman Semenyeh Indah,29.0,77.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Hulu Langat,Taman Semenyih Indah,12.0,60.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Hulu Langat,Taman Taming Impian,90.0,130.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Hulu Selangor,Jalan Tanjung  Bs,7.0,40.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Klang,Jalan Bukit Kuda,5.0,39.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Klang,Kg Jawa (Jln Sg Jati Lot 3437),9.0,32.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Klang,Pangsapuri Pelangi Court,5.0,33.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Klang,Sek 25 (Blok 3 Apartment Andorra),4.0,32.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Klang,T.S(Jalan Dato Dagang  35-37),14.0,38.0,2746.0,3.0,-25.7,1.9785714285714289,325.855,14,2
2014,2,SELANGOR,Klang,T.S.A (Lengkungan Seri Sedeli),13.0,38.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Klang,Taman Bayu Perdana (Jalan Batu Unjur 3),10.0,33.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Klang,Telok Gong (Kg Nelayan),7.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Bandar Bukit Puchong Bbp2,15.0,35.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Petaling,Bandar Bukit Puchong Vista Prima,82.0,124.0,2455.0,5.0,-45.033333333333324,1.8047619047619048,293.55499999999995,14,2
2014,2,SELANGOR,Petaling,Bandar Kinrara 1,15.0,63.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,Bandar Kinrara 2,18.0,59.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Bandar Kinrara Bk 6F                ( Apartment Enggang),9.0,53.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Bandar Kinrara Bk 6F               ( Apartment Engang),12.0,35.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Bandar Puteri 7;( Pangsapuri Sri Begonia),7.0,40.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Batu 14 Kampung Bunga Melur,27.0,56.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Kota Perdana Kp 4 (Mawar Jaya),15.0,49.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Pjs 10 Kondo Ridzuan,68.0,146.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Pjs 10 Taman Dato Hormat,63.0,111.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,Pjs 10 Taman Sri Subang,71.0,105.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Pjs 10 Taman Subang Indah,5.0,38.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Pjs 2 (Apartment Medan Jaya),6.0,43.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Pjs 2C Flat Taman Medan Cahaya,24.0,47.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,Pjs 2C Taman Medan,9.0,41.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Pjs 4 Taman Indah Jaya,6.0,34.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Pjs 5 Flat Desa Ria,116.0,124.0,2455.0,5.0,-45.033333333333324,1.8047619047619048,293.55499999999995,14,2
2014,2,SELANGOR,Petaling,"Pjs 6 Flat Desa Mentari 2 (Blok 4, 5 , 6)",40.0,124.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,"Pjs 6 Flat Desa Mentari 2;(Blok 4, 5 , 6)",106.0,134.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,Pjs 8 Mentari Court,6.0,40.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,"Pjs 8 Mentari Court 1(Blok A,B,C,D)",679.0,247.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Pjs 9 ( Teres 9/2 - Pjs 9/30 ),15.0,41.5,2588.0,4.0,-36.33333333333333,1.9285714285714288,316.69499999999994,14,2
2014,2,SELANGOR,Petaling,Pjs 9 Lagoon Perdana,182.0,147.5,2476.0,3.0,-10.633333333333333,1.8833333333333333,336.72999999999996,14,2
2014,2,SELANGOR,Petaling,"Pju 10 Apartmentidaman 2 ( Blok E,F,G,O,P,Q,R,S )",31.0,119.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Pju 1A Ara Damansara,32.0,51.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,"Pju 1A Pprt A (Blok A,B,C)",4.0,31.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Pju 3 (Rianagreencondo),36.0,53.0,2746.0,3.0,-25.7,1.9785714285714289,325.855,14,2
2014,2,SELANGOR,Petaling,Pju 5 Seksyen  5,27.0,56.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Pju 5 Seksyen 4 D'Shire Villa,8.0,32.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Pju 5 Seksyen 6,290.0,125.33333333333333,3772.0,6.0,-45.033333333333324,1.8476190476190475,466.5,21,3
2014,2,SELANGOR,Petaling,Pju 5 Seksyen 6 Gugusan Seroja,7.0,35.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Pju 6 Kondo Pelangi Damansara,6.0,42.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,"Pju 8 Apartment Flora Damansara 2 (Blok C, D, E, F)",70.0,87.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Pju 8 Damansara Perdana,11.0,50.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Pju 9 Sd 13 Apartment Sd 1,4.0,32.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Pju 9 Sd 8,84.0,49.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Pusat Bandar Puchong (Jalan Wawasan 2),61.0,100.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Petaling,Pusat Bandar Puchong 5 ( Sri Jati ),31.0,137.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Putra Height 9 ( Pangsapuri Seri Mutiara ),7.0,58.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen  20 Kuarters Polis (Blok 5 - Blok 12),22.0,64.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen  24 Flat B,35.0,52.25,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Seksyen  7 Pangsapuri Kristal,39.0,111.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen  U10 Aalam Budiman ( Jalan Pulau Lumut),100.0,79.0,4042.0,6.0,-60.099999999999994,1.9111111111111114,455.625,21,3
2014,2,SELANGOR,Petaling,Seksyen  U10 Pulau Angsa (Fasa 1) - Jalan U10/16 - U10/29),6.0,33.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen  U12 Apartment Dahlia,9.0,32.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,Seksyen  U16 Bukit Subang Teres B,8.0,33.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,Seksyen 11 (Teres A),58.0,76.0,3884.0,7.0,-70.73333333333332,1.877777777777778,446.465,21,3
2014,2,SELANGOR,Petaling,Seksyen 16 Kuarters Suk,65.0,99.5,2476.0,3.0,-10.633333333333333,1.8833333333333333,336.72999999999996,14,2
2014,2,SELANGOR,Petaling,Seksyen 18 (Uitm-Kolej Cemara),31.0,87.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen 19 Teres A,6.0,31.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,Seksyen 19 Teres E ( Jln 19/32 - 19/38B ),7.0,38.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen 19 Teres E;( Jalan 19/32 - 19/38B ),7.0,32.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Seksyen 27 Apartment Ixora,242.0,140.33333333333334,3772.0,6.0,-45.033333333333324,1.8476190476190475,466.5,21,3
2014,2,SELANGOR,Petaling,Seksyen 27 Flat D,17.0,61.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen 27 Teres C                 ( Jalan 27/14 - 27/14J ),38.0,53.5,2613.0,4.0,-34.39999999999999,1.8547619047619048,302.71500000000003,14,2
2014,2,SELANGOR,Petaling,Seksyen 27 Teres C;( Jalan 27/14 - 27/14J ),23.0,64.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Seksyen 3 Shah Alam,8.0,45.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen 4 Petaling Jaya,19.0,51.5,2725.0,5.0,-60.099999999999994,1.9000000000000004,282.68,14,2
2014,2,SELANGOR,Petaling,Seksyen 7 Pangsapuri Baiduri,54.0,84.33333333333333,3772.0,6.0,-45.033333333333324,1.8476190476190475,466.5,21,3
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1 - Blok 12 & Blok 38 - Blok 43),632.0,225.33333333333334,3772.0,6.0,-45.033333333333324,1.8476190476190475,466.5,21,3
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Flat A (Blok 1-Blok 12 & Blok;38 - Blok 43),213.0,230.0,1429.0,2.0,-25.7,2.023809523809524,152.91,7,1
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Flat B (Blok 13 - Blok 37),514.0,205.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Flat C (Blok 44 - Blok 51),12.0,34.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres  A Zon C (Jalan 7/3 - 7/10),10.0,58.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres B Zon B (Jln 7/24-7/27),7.0,34.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres B Zon C (Jalan 7/31 - 7/35),608.0,138.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres C Zon B (Jln 7/41 - 7/51),6.0,34.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres D Zon D (Jalan 7/72 - 7/89),104.0,74.0,2746.0,3.0,-25.7,1.9785714285714289,325.855,14,2
2014,2,SELANGOR,Petaling,Seksyen 7E B Pusat Komersial (Jalan Aa7/Aa & Ac7/Ac & Jalan U7/U - Z7/Z),226.0,145.5,5201.0,8.0,-70.73333333333332,1.8916666666666668,619.41,28,4
2014,2,SELANGOR,Petaling,Seksyen 8 Teres B2 (Jln 8/14 - Jln 8/28),79.0,143.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen U1 Kuarters Pendidikan Politeknik,24.0,81.0,1296.0,3.0,-34.39999999999999,1.7761904761904763,129.77,7,1
2014,2,SELANGOR,Petaling,Seksyen U16 Denai Alam Teres M,29.0,72.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen U2 (Pangsapuri Jaya),56.0,80.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
2014,2,SELANGOR,Petaling,Seksyen U2 Teres C,10.0,53.0,1159.0,2.0,-10.633333333333333,1.8333333333333333,163.78499999999997,7,1
2014,2,SELANGOR,Petaling,Seksyen U5 ( Pangsapuri Seri Kejora ),20.0,49.0,1317.0,1.0,0.0,1.9333333333333336,172.945,7,1
