state,iso_year,week,year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
Johor,2008,25,2008,74.0,1.4964285714285714,92.38000000000001,7
Johor,2008,26,2008,10.025,1.6178571428571427,97.825,7
Johor,2008,27,2008,20.650000000000002,1.6321428571428573,85.64000000000001,7
Johor,2008,28,2008,28.65,1.625,93.575,7
Johor,2008,29,2008,52.474999999999994,1.5178571428571428,94.325,7
Johor,2008,30,2008,40.1,1.4321428571428572,70.41,7
Johor,2008,31,2008,-3.5249999999999986,2.0,119.32000000000001,7
Johor,2008,32,2008,25.875000000000004,1.8178571428571426,92.42499999999998,7
Johor,2008,33,2008,49.25000000000001,1.7321428571428572,107.215,7
Johor,2008,34,2008,29.325000000000003,1.4892857142857143,88.87,7
Johor,2008,35,2008,32.62500000000001,1.3892857142857145,101.95,7
Johor,2008,36,2008,40.7,1.4428571428571428,94.725,7
Johor,2008,37,2008,43.425000000000004,1.6392857142857142,100.08,7
Johor,2008,38,2008,-2.9499999999999957,1.7321428571428572,108.82,7
Johor,2008,39,2008,-24.249999999999993,1.6428571428571426,92.61,7
Johor,2008,40,2008,71.625,1.3964285714285711,89.05999999999999,7
Johor,2008,41,2008,26.575000000000003,1.3249999999999997,84.82,7
Johor,2008,42,2008,81.725,1.3071428571428572,86.44,7
Johor,2008,43,2008,27.35,1.4107142857142858,78.59,7
Johor,2008,44,2008,20.075,1.3142857142857143,77.48,7
Johor,2008,45,2008,25.575,1.342857142857143,101.43,7
Johor,2008,46,2008,-5.249999999999993,1.417857142857143,68.86,7
Johor,2008,47,2008,69.0,1.510714285714286,89.66,7
Johor,2008,48,2008,34.92500000000001,1.5107142857142857,84.06,7
Johor,2008,49,2008,83.325,1.9107142857142858,101.16,7
Johor,2008,50,2008,103.84999999999998,2.1714285714285717,70.7,7
Johor,2008,51,2008,-0.09999999999999928,2.7178571428571425,95.61999999999999,7
Johor,2008,52,2008,44.2,2.210714285714286,75.33000000000001,7
Johor,2009,1,2009,59.825,1.9107142857142858,93.22999999999999,7
Johor,2009,2,2009,-10.299999999999997,2.842857142857143,97.08,7
Johor,2009,3,2009,-5.924999999999999,3.607142857142857,119.84,7
Johor,2009,4,2009,23.5,2.6750000000000003,120.94,7
Johor,2009,5,2009,-32.4,2.6214285714285714,103.71,7
Johor,2009,6,2009,-23.625,2.542857142857143,116.66,7
Johor,2009,7,2009,9.775,1.7035714285714287,109.88,7
Johor,2009,8,2009,22.7,2.0964285714285715,116.04,7
Johor,2009,9,2009,29.57500000000001,1.6535714285714287,86.52000000000001,7
Johor,2009,10,2009,24.000000000000004,1.4785714285714289,96.43,7
Johor,2009,11,2009,105.7,1.592857142857143,86.98,7
Johor,2009,12,2009,5.475000000000007,1.4535714285714287,106.58,7
Johor,2009,13,2009,45.574999999999996,1.457142857142857,109.98,7
Johor,2009,14,2009,51.14999999999999,1.5392857142857144,106.78999999999999,7
Johor,2009,15,2009,44.675,1.4714285714285715,92.53,7
Johor,2009,16,2009,26.75,1.492857142857143,97.75,7
Johor,2009,17,2009,-7.149999999999999,1.6964285714285714,109.76000000000002,7
Johor,2009,18,2009,-8.6,1.5250000000000001,87.58,7
Johor,2009,19,2009,-1.2999999999999954,1.6035714285714282,94.69,7
Johor,2009,20,2009,49.80000000000001,1.4464285714285714,101.64999999999999,7
Johor,2009,21,2009,5.3500000000000005,1.410714285714286,82.14999999999999,7
Johor,2009,22,2009,8.2,1.567857142857143,75.63,7
Johor,2009,23,2009,9.075000000000001,1.6071428571428572,91.19999999999999,7
Johor,2009,24,2009,-8.524999999999999,1.557142857142857,100.98,7
Johor,2009,25,2009,1.3000000000000007,1.7714285714285716,59.95,7
Johor,2009,26,2009,16.025,1.4607142857142859,76.7,7
Johor,2009,27,2009,11.175000000000002,1.6214285714285717,85.93,7
Johor,2009,28,2009,15.350000000000005,1.5999999999999999,87.08,7
Johor,2009,29,2009,-15.624999999999998,1.8285714285714287,79.1,7
Johor,2009,30,2009,-0.07499999999999574,1.7678571428571426,93.2,7
Johor,2009,31,2009,37.1,1.7499999999999998,96.63999999999999,7
Johor,2009,32,2009,8.525,1.7428571428571427,88.86999999999999,7
Johor,2009,33,2009,-10.324999999999996,1.6285714285714283,85.6,7
Johor,2009,34,2009,21.725,1.6071428571428572,95.45999999999998,7
Johor,2009,35,2009,7.4500000000000055,1.6392857142857142,84.26999999999998,7
Johor,2009,36,2009,16.800000000000008,1.5535714285714286,81.39999999999999,7
Johor,2009,37,2009,3.775,1.7607142857142857,101.22999999999999,7
Johor,2009,38,2009,35.324999999999996,1.3785714285714286,84.28,7
Johor,2009,39,2009,9.325000000000001,1.5428571428571427,101.57,7
Johor,2009,40,2009,4.350000000000001,1.4785714285714284,77.97,7
Johor,2009,41,2009,9.950000000000001,1.4285714285714286,80.44,7
Johor,2009,42,2009,-11.924999999999995,1.4642857142857142,95.19000000000001,7
Johor,2009,43,2009,-19.5,1.4535714285714287,97.17999999999999,7
Johor,2009,44,2009,29.725,1.292857142857143,97.71,7
Johor,2009,45,2009,53.3,1.3928571428571428,96.97999999999999,7
Johor,2009,46,2009,52.5,1.3285714285714287,80.89000000000001,7
Johor,2009,47,2009,31.625,1.9321428571428572,84.55,7
Johor,2009,48,2009,-11.499999999999995,2.0071428571428576,96.27999999999999,7
Johor,2009,49,2009,17.75,1.6428571428571428,64.41,7
Johor,2009,50,2009,-9.049999999999999,2.425,115.28,7
Johor,2009,51,2009,30.700000000000006,1.9607142857142856,84.4,7
Johor,2009,52,2009,26.575000000000003,2.3035714285714284,82.52000000000001,7
Johor,2009,53,2009,27.174999999999997,1.9178571428571427,83.07,7
Johor,2010,1,2010,24.400000000000002,1.9107142857142858,77.03,7
Johor,2010,2,2010,-49.400000000000006,2.7392857142857143,105.15,7
Johor,2010,3,2010,-17.099999999999994,1.9607142857142856,105.73999999999998,7
Johor,2010,4,2010,-32.74999999999999,2.564285714285714,125.68999999999998,7
Johor,2010,5,2010,6.025,2.2357142857142853,126.54,7
Johor,2010,6,2010,-22.174999999999997,2.5357142857142856,119.21000000000001,7
Johor,2010,7,2010,10.325,2.496428571428571,95.89,7
Johor,2010,8,2010,13.900000000000004,1.8499999999999999,130.44,7
Johor,2010,9,2010,-1.7249999999999992,1.8357142857142859,129.22,7
Johor,2010,10,2010,-15.424999999999994,2.1964285714285716,105.92,7
Johor,2010,11,2010,58.22500000000001,2.0642857142857145,82.63000000000001,7
Johor,2010,12,2010,0.37500000000000355,1.8107142857142862,98.7,7
Johor,2010,13,2010,55.150000000000006,1.4607142857142859,83.27000000000001,7
Johor,2010,14,2010,1.450000000000001,1.575,122.28,7
Johor,2010,15,2010,41.475,1.6392857142857145,122.79000000000002,7
Johor,2010,16,2010,42.075,1.4714285714285713,105.02999999999999,7
Johor,2010,17,2010,0.17500000000000782,1.4392857142857143,110.27,7
Johor,2010,18,2010,3.725000000000004,1.432142857142857,127.33999999999999,7
Johor,2010,19,2010,39.425,1.3535714285714289,74.07,7
Johor,2010,20,2010,50.05,1.4321428571428572,92.44,7
Johor,2010,21,2010,22.875000000000007,1.5357142857142858,79.53,7
Johor,2010,22,2010,-0.14999999999999858,1.2607142857142857,86.77000000000001,7
Johor,2010,23,2010,-17.299999999999997,1.2892857142857144,68.27000000000001,7
Johor,2010,24,2010,-16.874999999999996,1.4464285714285716,77.51,7
Johor,2010,25,2010,66.875,1.6571428571428573,82.95,7
Johor,2010,26,2010,-3.724999999999998,1.360714285714286,73.08,7
Johor,2010,27,2010,-12.774999999999997,1.3214285714285714,79.39999999999999,7
Johor,2010,28,2010,41.5,1.3928571428571428,82.83,7
Johor,2010,29,2010,-4.574999999999999,1.4250000000000003,63.220000000000006,7
Johor,2010,30,2010,25.125000000000004,1.5142857142857142,45.74,7
Johor,2010,31,2010,1.9000000000000021,1.5178571428571426,73.71000000000001,7
Johor,2010,32,2010,28.175,1.4821428571428572,84.3,7
Johor,2010,33,2010,13.675,1.3035714285714286,77.68,7
Johor,2010,34,2010,29.45,1.6500000000000001,,7
Johor,2010,35,2010,-13.84999999999999,1.4857142857142858,,7
Johor,2010,36,2010,16.35,1.3,,7
Johor,2010,37,2010,2.700000000000001,1.3964285714285716,,7
Johor,2010,38,2010,48.15,1.292857142857143,,7
Johor,2010,39,2010,19.475000000000005,1.3571428571428572,,7
Johor,2010,40,2010,1.6000000000000025,1.2785714285714285,,7
Johor,2010,41,2010,-32.9,1.382142857142857,,7
Johor,2010,42,2010,35.800000000000004,1.2142857142857142,,7
Johor,2010,43,2010,13.350000000000001,1.3714285714285717,,7
Johor,2010,44,2010,-11.074999999999994,1.5785714285714285,,7
Johor,2010,45,2010,33.425000000000004,1.292857142857143,,7
Johor,2010,46,2010,55.300000000000004,1.1857142857142857,,7
Johor,2010,47,2010,44.175,1.3285714285714285,,7
Johor,2010,48,2010,67.27499999999999,1.5892857142857142,,7
Johor,2010,49,2010,11.025000000000006,1.4464285714285714,,7
Johor,2010,50,2010,48.0,1.3928571428571428,,7
Johor,2010,51,2010,9.450000000000006,1.8142857142857145,,7
Johor,2010,52,2010,6.6250000000000036,1.9107142857142858,,7
Johor,2011,1,2011,-3.099999999999998,2.0142857142857147,,7
Johor,2011,2,2011,7.549999999999997,1.842857142857143,,7
Johor,2011,3,2011,3.6500000000000004,2.3035714285714284,,7
Johor,2011,4,2011,272.775,2.55,,7
Johor,2011,5,2011,38.14999999999999,2.65,,7
Johor,2011,6,2011,-1.4749999999999996,1.8428571428571427,,7
Johor,2011,7,2011,-35.974999999999994,2.153571428571429,,7
Johor,2011,8,2011,2.775000000000002,2.435714285714286,,7
Johor,2011,9,2011,-3.924999999999997,1.7142857142857146,,7
Johor,2011,10,2011,89.95000000000002,1.6392857142857142,,7
Johor,2011,11,2011,31.575000000000003,1.510714285714286,,7
Johor,2011,12,2011,48.975,1.4142857142857146,,7
Johor,2011,13,2011,0.7250000000000014,1.6714285714285713,,7
Johor,2011,14,2011,42.575,1.8928571428571426,,7
Johor,2011,15,2011,31.600000000000005,1.667857142857143,,7
Johor,2011,16,2011,-1.0749999999999984,1.4035714285714285,,7
Johor,2011,17,2011,17.95,1.4107142857142854,,7
Johor,2011,18,2011,29.425,1.375,,7
Johor,2011,19,2011,25.625000000000004,1.3392857142857142,,7
Johor,2011,20,2011,35.85,1.1928571428571428,,7
Johor,2011,21,2011,16.225,0.857142857142857,,7
Johor,2011,22,2011,62.425000000000004,1.1214285714285717,,7
Johor,2011,23,2011,5.175000000000003,1.207142857142857,,7
Johor,2011,24,2011,-3.024999999999994,1.5285714285714285,,7
Johor,2011,25,2011,-20.749999999999996,1.5857142857142854,,7
Johor,2011,26,2011,-33.425,1.4107142857142858,,7
Johor,2011,27,2011,3.450000000000003,1.6464285714285711,,7
Johor,2011,28,2011,48.0,1.5821428571428575,,7
Johor,2011,29,2011,12.849999999999998,1.6285714285714283,,7
Johor,2011,30,2011,-4.574999999999997,1.8785714285714286,,7
Johor,2011,31,2011,1.6500000000000012,1.5964285714285715,,7
Johor,2011,32,2011,-5.824999999999996,1.5714285714285714,,7
Johor,2011,33,2011,26.175000000000004,1.382142857142857,,7
Johor,2011,34,2011,26.000000000000007,1.4428571428571428,,7
Johor,2011,35,2011,5.700000000000005,1.4357142857142857,,7
Johor,2011,36,2011,17.35,1.5571428571428572,,7
Johor,2011,37,2011,11.225000000000005,1.1785714285714286,,7
Johor,2011,38,2011,35.8,1.3642857142857143,,7
Johor,2011,39,2011,58.650000000000006,1.4392857142857143,,7
Johor,2011,40,2011,40.25,0.9892857142857141,,7
Johor,2011,41,2011,23.5,1.4428571428571428,,7
Johor,2011,42,2011,107.82499999999999,1.2892857142857144,,7
Johor,2011,43,2011,60.92500000000001,1.3107142857142857,,7
Johor,2011,44,2011,-17.874999999999993,1.3214285714285714,,7
Johor,2011,45,2011,16.650000000000002,1.3678571428571427,,7
Johor,2011,46,2011,114.625,1.5785714285714287,,7
Johor,2011,47,2011,27.925,1.4928571428571427,,7
Johor,2011,48,2011,106.17500000000001,1.382142857142857,,7
Johor,2011,49,2011,37.574999999999996,1.5464285714285713,,7
Johor,2011,50,2011,107.47500000000001,1.975,,7
Johor,2011,51,2011,161.32500000000002,2.4214285714285713,,7
Johor,2011,52,2011,-16.374999999999996,2.521428571428572,,7
Johor,2012,1,2012,9.425,2.7392857142857143,,7
Johor,2012,2,2012,60.92500000000001,2.196428571428571,,7
Johor,2012,3,2012,71.275,1.3499999999999999,,7
Johor,2012,4,2012,3.475000000000003,2.2821428571428575,,7
Johor,2012,5,2012,40.849999999999994,2.196428571428571,,7
Johor,2012,6,2012,-2.9249999999999994,2.4071428571428575,,7
Johor,2012,7,2012,34.55,1.6892857142857143,,7
Johor,2012,8,2012,-6.649999999999999,1.589285714285714,,7
Johor,2012,9,2012,11.600000000000001,1.4499999999999997,,7
Johor,2012,10,2012,18.974999999999998,1.25,,7
Johor,2012,11,2012,55.95,1.6964285714285714,,7
Johor,2012,12,2012,-1.0999999999999996,1.2571428571428573,,7
Johor,2012,13,2012,60.3,1.5357142857142858,,7
Johor,2012,14,2012,32.35,1.3,,7
Johor,2012,15,2012,26.8,1.25,,7
Johor,2012,16,2012,18.925000000000004,1.2642857142857145,,7
Johor,2012,17,2012,8.700000000000001,1.2392857142857143,,7
Johor,2012,18,2012,36.175000000000004,1.1464285714285716,,7
Johor,2012,19,2012,-0.5999999999999979,1.2892857142857144,,7
Johor,2012,20,2012,15.875000000000004,1.2964285714285713,,7
Johor,2012,21,2012,-10.274999999999997,1.4,,7
Johor,2012,22,2012,11.700000000000003,1.2214285714285715,,7
Johor,2012,23,2012,27.125000000000004,1.3749999999999998,,7
Johor,2012,24,2012,-14.349999999999998,1.6,,7
Johor,2012,25,2012,10.1,1.5392857142857144,,7
Johor,2012,26,2012,-23.75,1.4642857142857142,,7
Johor,2012,27,2012,28.6,1.3357142857142856,,7
Johor,2012,28,2012,55.85,1.2964285714285713,,7
Johor,2012,29,2012,12.200000000000001,1.1892857142857143,,7
Johor,2012,30,2012,-0.27499999999999913,1.8964285714285718,,7
Johor,2012,31,2012,-5.924999999999998,1.6357142857142857,,7
Johor,2012,32,2012,28.900000000000002,1.667857142857143,,7
Johor,2012,33,2012,75.45,1.3892857142857145,,7
Johor,2012,34,2012,47.075,0.4892857142857143,,7
Johor,2012,35,2012,9.250000000000004,1.3214285714285714,,7
Johor,2012,36,2012,34.825,1.4821428571428572,,7
Johor,2012,37,2012,-4.949999999999998,1.342857142857143,,7
Johor,2012,38,2012,43.6,1.2428571428571427,,7
Johor,2012,39,2012,35.625,1.2464285714285714,,7
Johor,2012,40,2012,-0.1999999999999984,1.3071428571428572,,7
Johor,2012,41,2012,48.0,1.1107142857142858,,7
Johor,2012,42,2012,62.825,1.2107142857142856,,7
Johor,2012,43,2012,-7.074999999999996,1.4714285714285715,,7
Johor,2012,44,2012,104.875,1.364285714285714,,7
Johor,2012,45,2012,80.72500000000001,1.3071428571428572,,7
Johor,2012,46,2012,55.025,1.2035714285714287,,7
Johor,2012,47,2012,17.450000000000003,1.167857142857143,,7
Johor,2012,48,2012,74.99999999999999,1.075,,7
Johor,2012,49,2012,20.625,1.4214285714285713,,7
Johor,2012,50,2012,91.0,1.3214285714285714,,7
Johor,2012,51,2012,81.825,1.417857142857143,,7
Johor,2012,52,2012,57.500000000000014,1.4821428571428572,,7
Johor,2013,1,2013,18.250000000000004,1.6821428571428572,,7
Johor,2013,2,2013,-6.599999999999994,1.875,,7
Johor,2013,3,2013,185.82500000000002,2.467857142857143,,7
Johor,2013,4,2013,54.675000000000004,2.2,,7
Johor,2013,5,2013,32.0,2.4535714285714287,,7
Johor,2013,6,2013,68.075,1.45,,7
Johor,2013,7,2013,112.42500000000001,1.8714285714285717,,7
Johor,2013,8,2013,-27.624999999999996,2.0535714285714284,,7
Johor,2013,9,2013,4.400000000000002,1.9178571428571427,,7
Johor,2013,10,2013,-4.749999999999998,2.2535714285714286,,7
Johor,2013,11,2013,22.3,1.7535714285714286,,7
Johor,2013,12,2013,31.225,1.4678571428571432,,7
Johor,2013,13,2013,49.42500000000001,1.2785714285714285,,7
Johor,2013,14,2013,35.75,1.339285714285714,,7
Johor,2013,15,2013,-0.8749999999999973,1.2107142857142856,,7
Johor,2013,16,2013,35.625,1.2892857142857144,,7
Johor,2013,17,2013,5.075000000000003,1.1392857142857142,,7
Johor,2013,18,2013,24.45,1.1428571428571428,,7
Johor,2013,19,2013,44.125,0.9321428571428569,,7
Johor,2013,20,2013,22.175,0.6821428571428572,,7
Johor,2013,21,2013,-0.1750000000000007,1.110714285714286,,7
Johor,2013,22,2013,-4.0749999999999975,1.3178571428571428,,7
Johor,2013,23,2013,-26.299999999999994,1.3178571428571428,,7
Johor,2013,24,2013,-15.449999999999998,1.3714285714285714,,7
Johor,2013,25,2013,0.0,1.4071428571428573,,7
Johor,2013,26,2013,20.1,1.2214285714285713,,7
Johor,2013,27,2013,-16.699999999999996,1.3464285714285715,,7
Johor,2013,28,2013,12.025000000000002,1.3392857142857142,,7
Johor,2013,29,2013,-18.524999999999995,1.1392857142857145,,7
Johor,2013,30,2013,-10.799999999999997,1.5285714285714285,,7
Johor,2013,31,2013,-4.1,1.4285714285714288,,7
Johor,2013,32,2013,21.950000000000003,1.4107142857142858,,7
Johor,2013,33,2013,0.6750000000000043,1.6392857142857142,,7
Johor,2013,34,2013,11.3,1.557142857142857,,7
Johor,2013,35,2013,95.3,1.3392857142857142,,7
Johor,2013,36,2013,79.025,1.0857142857142859,,7
Johor,2013,37,2013,7.625000000000003,1.2857142857142858,,7
Johor,2013,38,2013,29.05,1.4214285714285713,,7
Johor,2013,39,2013,32.025,1.1999999999999997,,7
Johor,2013,40,2013,16.224999999999998,1.4892857142857143,,7
Johor,2013,41,2013,-20.424999999999997,1.3107142857142855,,7
Johor,2013,42,2013,36.875,1.3928571428571428,,7
Johor,2013,43,2013,32.550000000000004,1.2857142857142854,,7
Johor,2013,44,2013,26.875,1.2892857142857141,,7
Johor,2013,45,2013,15.075000000000003,1.3,,7
Johor,2013,46,2013,-10.99999999999999,1.2035714285714287,,7
Johor,2013,47,2013,36.025000000000006,1.3964285714285716,,7
Johor,2013,48,2013,127.025,1.3892857142857142,,7
Johor,2013,49,2013,210.35,1.3,,7
Johor,2013,50,2013,25.825,0.9857142857142858,,7
Johor,2013,51,2013,28.275,1.6750000000000003,,7
Johor,2013,52,2013,9.600000000000001,2.5500000000000003,,7
Johor,2014,1,2014,73.0,2.053571428571429,,7
Johor,2014,2,2014,-3.9999999999999964,2.0035714285714286,,7
Johor,2014,3,2014,-32.8,3.1571428571428575,,7
Johor,2014,4,2014,0.0,2.817857142857143,,7
Johor,2014,5,2014,0.0,2.8000000000000003,,7
Johor,2014,6,2014,-10.45,1.8678571428571427,,7
Johor,2014,7,2014,11.125,2.6642857142857146,,7
Johor,2014,8,2014,0.5,2.867857142857143,,7
Johor,2014,9,2014,0.25,2.6535714285714285,,7
Johor,2014,10,2014,0.0,2.235714285714286,,7
Johor,2014,11,2014,25.35,2.4642857142857144,,7
Johor,2014,12,2014,77.35,1.7964285714285713,,7
Johor,2014,13,2014,25.475,1.8892857142857142,,7
Johor,2014,14,2014,-6.0499999999999945,1.2714285714285716,,7
Johor,2014,15,2014,27.525000000000006,1.3714285714285714,,7
Johor,2014,16,2014,29.625,1.1607142857142858,,7
Johor,2014,17,2014,80.95,1.2571428571428573,,7
Johor,2014,18,2014,14.675,1.3000000000000003,,7
Johor,2014,19,2014,20.95,1.2642857142857142,,7
Johor,2014,20,2014,80.375,1.2535714285714286,,7
Johor,2014,21,2014,69.35,1.2750000000000001,,7
Johor,2014,22,2014,42.0,1.2249999999999999,,7
Johor,2014,23,2014,59.15,1.5464285714285713,,7
Johor,2014,24,2014,30.5,1.35,,7
Johor,2014,25,2014,-11.424999999999997,1.4071428571428573,,7
